idade,renda_mensal,score_credito,dividas,tempo_emprego,tipo_residencia,historico_pagamento,idade_conta_bancaria,numero_cartoes_ativos,limite_cartao_anterior,regiao_residencia,possui_carro,possui_imovel,numero_dependentes,historico_criminal,ocupacao,educacao,gastos_mensais,tempo_residencia_atual,decisao*
25,5000,650,não,1-3 anos,apartamento,ruim,2,2,5000,sul,sim,não,2,sim,autônomo,ensino médio,1000,3,sim
30,5000,750,sim,5-10 anos,apartamento,bom,1,1,5000,leste,sim,não,0,sim,desempregado,ensino fundamental,2500,1,não
35,4000,800,sim,5-10 anos,casa,ruim,2,3,1000,norte,sim,sim,2,não,autônomo,ensino médio,1500,5,não
30,2000,650,não,1-3 anos,apartamento,bom,1,1,1000,norte,sim,sim,1,sim,empregado,ensino fundamental,1000,5,não
45,5000,600,sim,5-10 anos,casa,ruim,2,3,5000,oeste,sim,sim,0,não,autônomo,ensino médio,1000,10,sim
45,4000,600,sim,5-10 anos,casa,bom,10,2,5000,oeste,não,sim,0,não,empregado,ensino fundamental,1000,5,não
25,5000,800,sim,5-10 anos,apartamento,ruim,5,3,5000,oeste,não,não,2,sim,empregado,ensino médio,2500,3,não
25,6000,700,não,5-10 anos,apartamento,bom,1,2,5000,sul,sim,não,3,sim,autônomo,ensino médio,1500,10,sim
30,6000,800,sim,3-5 anos,apartamento,ruim,5,1,5000,oeste,sim,não,0,não,autônomo,ensino fundamental,1000,10,sim
25,3000,600,sim,5-10 anos,casa,ruim,10,3,3000,oeste,sim,não,1,sim,desempregado,ensino superior,1000,10,sim
30,5000,750,não,5-10 anos,apartamento,bom,2,2,5000,norte,não,sim,0,não,desempregado,ensino fundamental,2000,1,não
40,2000,800,sim,1-3 anos,casa,ruim,2,2,5000,leste,não,sim,0,sim,empregado,ensino fundamental,2000,1,não
25,5000,700,não,1-3 anos,apartamento,ruim,5,2,1000,leste,não,sim,0,sim,empregado,ensino fundamental,2000,10,sim
35,4000,750,não,10+ anos,casa,bom,1,3,1000,leste,não,não,2,sim,autônomo,ensino médio,2000,10,não
35,5000,600,sim,1-3 anos,casa,ruim,5,1,3000,sul,sim,sim,2,sim,desempregado,ensino médio,2500,3,não
35,5000,700,não,10+ anos,casa,bom,5,3,5000,norte,sim,sim,1,sim,desempregado,ensino fundamental,1500,10,sim
45,3000,800,não,1-3 anos,apartamento,bom,10,2,1000,norte,não,sim,0,sim,desempregado,ensino médio,1500,1,sim
25,5000,600,não,5-10 anos,apartamento,bom,10,3,1000,norte,não,não,1,sim,autônomo,ensino médio,1500,5,sim
30,2000,700,sim,5-10 anos,apartamento,bom,10,1,1000,oeste,não,não,3,não,autônomo,ensino médio,1000,3,não
25,5000,750,sim,10+ anos,apartamento,bom,5,1,3000,oeste,sim,sim,3,sim,empregado,ensino superior,2500,1,sim
45,2000,650,não,3-5 anos,casa,ruim,5,3,1000,sul,não,sim,0,sim,empregado,ensino fundamental,2000,3,não
35,5000,750,não,3-5 anos,casa,bom,1,2,1000,sul,não,sim,1,sim,desempregado,ensino médio,1000,3,sim
40,6000,650,não,3-5 anos,casa,bom,2,2,5000,sul,sim,sim,0,sim,empregado,ensino superior,1000,1,não
25,4000,650,sim,10+ anos,apartamento,ruim,1,2,1000,sul,sim,não,0,sim,autônomo,ensino médio,1500,10,sim
35,5000,750,sim,1-3 anos,apartamento,ruim,5,2,3000,oeste,sim,sim,2,sim,desempregado,ensino fundamental,1500,1,não
45,2000,750,não,5-10 anos,casa,bom,5,3,1000,norte,sim,não,1,sim,empregado,ensino médio,1000,10,não
30,2000,650,não,1-3 anos,apartamento,ruim,1,2,5000,oeste,não,sim,2,sim,empregado,ensino médio,2000,3,sim
35,3000,800,não,1-3 anos,casa,bom,5,2,3000,leste,não,não,2,sim,desempregado,ensino fundamental,2000,10,não
30,2000,700,não,5-10 anos,apartamento,ruim,5,3,5000,oeste,não,não,0,sim,autônomo,ensino superior,2000,10,sim
30,3000,650,não,1-3 anos,apartamento,bom,2,1,1000,sul,sim,não,2,não,desempregado,ensino superior,2500,3,sim
45,2000,800,não,10+ anos,apartamento,bom,1,3,3000,sul,não,não,0,sim,desempregado,ensino fundamental,1500,5,não
35,3000,750,não,3-5 anos,apartamento,ruim,2,2,3000,sul,não,não,0,sim,empregado,ensino fundamental,2000,10,não
25,2000,700,não,5-10 anos,apartamento,bom,1,3,5000,norte,sim,sim,3,não,autônomo,ensino médio,1500,1,sim
40,3000,700,não,3-5 anos,apartamento,ruim,10,1,1000,norte,não,sim,2,não,empregado,ensino fundamental,2500,3,não
40,2000,750,não,3-5 anos,apartamento,ruim,1,1,5000,sul,sim,não,0,sim,autônomo,ensino fundamental,1000,5,sim
45,2000,750,não,10+ anos,apartamento,bom,1,3,3000,leste,não,não,3,não,autônomo,ensino médio,2000,1,não
40,3000,700,sim,1-3 anos,casa,ruim,1,1,1000,norte,não,sim,0,sim,autônomo,ensino superior,2500,5,não
25,4000,600,sim,1-3 anos,apartamento,ruim,2,3,3000,leste,sim,sim,1,não,empregado,ensino médio,1000,1,não
45,6000,750,não,1-3 anos,apartamento,bom,5,3,3000,sul,sim,não,2,sim,autônomo,ensino fundamental,2000,1,não
35,4000,600,não,5-10 anos,apartamento,bom,1,1,1000,norte,não,sim,0,não,autônomo,ensino fundamental,1000,1,não
45,4000,650,não,3-5 anos,casa,bom,10,3,1000,sul,não,não,0,sim,empregado,ensino fundamental,2500,1,não
45,5000,700,não,3-5 anos,casa,bom,10,3,5000,sul,sim,não,1,sim,desempregado,ensino médio,1500,3,não
45,5000,650,não,1-3 anos,casa,bom,2,2,1000,norte,sim,sim,1,sim,desempregado,ensino superior,2500,1,não
35,6000,650,sim,3-5 anos,casa,bom,10,3,1000,sul,sim,sim,1,sim,desempregado,ensino médio,1500,1,não
35,6000,750,não,3-5 anos,apartamento,ruim,10,1,5000,leste,sim,sim,0,não,empregado,ensino superior,1000,3,não
45,6000,700,não,1-3 anos,casa,ruim,5,1,1000,norte,sim,sim,0,sim,desempregado,ensino fundamental,2500,5,sim
30,3000,750,sim,1-3 anos,apartamento,ruim,1,1,3000,leste,não,sim,3,sim,desempregado,ensino médio,1000,5,não
30,3000,800,sim,5-10 anos,casa,ruim,5,1,3000,norte,sim,não,2,não,desempregado,ensino médio,2000,5,não
30,4000,600,não,10+ anos,apartamento,ruim,5,3,3000,oeste,não,não,0,sim,autônomo,ensino superior,2000,3,não
25,2000,750,não,10+ anos,casa,ruim,2,2,5000,norte,não,sim,0,não,empregado,ensino fundamental,1000,10,não
25,6000,650,não,10+ anos,apartamento,ruim,1,2,1000,oeste,não,sim,1,sim,empregado,ensino fundamental,1500,1,sim
40,6000,650,não,1-3 anos,apartamento,bom,10,2,5000,norte,sim,não,0,não,empregado,ensino fundamental,1500,1,sim
40,5000,750,não,10+ anos,casa,bom,5,1,1000,norte,sim,não,2,sim,autônomo,ensino fundamental,1000,3,não
45,4000,600,sim,3-5 anos,apartamento,bom,2,3,3000,sul,sim,sim,0,sim,autônomo,ensino fundamental,1500,5,não
35,4000,700,sim,5-10 anos,apartamento,bom,1,1,5000,oeste,não,não,0,sim,desempregado,ensino fundamental,1500,10,não
45,3000,600,sim,5-10 anos,casa,ruim,2,1,5000,oeste,não,sim,3,não,desempregado,ensino superior,1500,5,sim
25,4000,700,sim,5-10 anos,apartamento,bom,1,2,3000,oeste,não,sim,2,não,desempregado,ensino médio,1000,5,não
30,4000,750,sim,10+ anos,apartamento,bom,10,1,3000,sul,sim,sim,2,sim,desempregado,ensino médio,1500,3,não
45,2000,750,sim,1-3 anos,casa,bom,10,2,3000,leste,sim,sim,3,não,autônomo,ensino fundamental,2000,1,sim
25,3000,600,sim,10+ anos,apartamento,ruim,2,1,1000,leste,não,não,0,não,autônomo,ensino médio,2000,5,não
45,6000,750,sim,5-10 anos,casa,ruim,5,3,5000,norte,não,sim,3,sim,autônomo,ensino médio,1000,3,não
35,5000,800,não,5-10 anos,apartamento,bom,2,2,1000,leste,não,sim,1,não,autônomo,ensino superior,1500,1,sim
30,4000,600,não,5-10 anos,casa,ruim,1,1,1000,leste,não,sim,2,sim,autônomo,ensino fundamental,2500,5,sim
40,4000,650,não,5-10 anos,apartamento,ruim,10,1,1000,norte,não,não,2,sim,empregado,ensino superior,2500,5,não
45,2000,800,não,3-5 anos,casa,ruim,1,2,3000,norte,sim,sim,2,não,desempregado,ensino fundamental,2000,1,sim
25,4000,800,sim,3-5 anos,casa,ruim,1,1,5000,oeste,não,não,1,não,autônomo,ensino fundamental,2000,10,sim
35,4000,600,sim,10+ anos,casa,bom,5,1,5000,leste,sim,sim,3,não,empregado,ensino superior,2000,5,não
30,2000,800,sim,5-10 anos,apartamento,bom,10,2,5000,leste,sim,não,3,não,empregado,ensino fundamental,2000,3,sim
25,5000,650,sim,5-10 anos,apartamento,bom,10,2,5000,norte,não,não,3,não,desempregado,ensino médio,1000,1,não
45,2000,600,sim,1-3 anos,casa,bom,1,3,1000,leste,não,sim,3,sim,desempregado,ensino médio,2000,10,sim
35,2000,800,sim,3-5 anos,apartamento,ruim,5,1,3000,leste,não,não,3,não,desempregado,ensino superior,2500,3,sim
45,4000,750,sim,1-3 anos,casa,ruim,10,2,1000,leste,sim,sim,0,não,empregado,ensino superior,2000,10,sim
45,6000,800,não,10+ anos,apartamento,bom,2,2,3000,oeste,não,sim,0,não,desempregado,ensino fundamental,2500,1,não
45,6000,650,não,5-10 anos,casa,bom,1,1,5000,oeste,não,sim,3,não,desempregado,ensino superior,2500,1,não
40,6000,750,sim,5-10 anos,casa,bom,5,1,3000,norte,sim,não,2,não,autônomo,ensino médio,2000,10,não
30,5000,650,não,1-3 anos,apartamento,bom,10,2,1000,leste,não,não,0,não,desempregado,ensino médio,1000,10,sim
30,5000,650,não,5-10 anos,apartamento,bom,5,1,5000,sul,não,não,2,não,autônomo,ensino fundamental,2500,1,não
30,3000,750,não,3-5 anos,casa,bom,10,3,5000,sul,não,sim,2,sim,empregado,ensino fundamental,1500,3,sim
45,5000,800,sim,10+ anos,apartamento,ruim,10,3,3000,oeste,não,sim,0,não,empregado,ensino superior,1000,10,não
35,3000,800,sim,3-5 anos,casa,bom,10,3,3000,leste,sim,sim,2,sim,empregado,ensino superior,1000,10,sim
35,2000,700,sim,3-5 anos,apartamento,ruim,10,2,3000,sul,não,não,0,sim,empregado,ensino fundamental,2500,3,não
45,6000,700,sim,1-3 anos,casa,bom,1,2,1000,sul,não,não,3,não,autônomo,ensino médio,2500,5,sim
25,5000,600,não,10+ anos,casa,ruim,10,2,5000,leste,não,não,2,não,desempregado,ensino superior,2000,3,não
25,2000,650,sim,5-10 anos,casa,bom,1,1,5000,oeste,sim,sim,3,sim,desempregado,ensino médio,1000,5,não
25,2000,650,sim,10+ anos,casa,bom,1,3,1000,oeste,sim,não,3,sim,autônomo,ensino médio,1000,5,não
35,2000,700,sim,10+ anos,casa,bom,10,2,1000,norte,sim,sim,0,sim,empregado,ensino médio,1000,1,sim
45,4000,700,não,1-3 anos,apartamento,bom,5,2,3000,oeste,sim,sim,3,sim,empregado,ensino fundamental,2500,5,sim
30,5000,700,não,1-3 anos,casa,ruim,5,2,5000,oeste,sim,sim,0,não,desempregado,ensino médio,1500,10,não
30,3000,750,sim,1-3 anos,casa,bom,5,2,5000,leste,sim,sim,3,sim,empregado,ensino fundamental,1000,10,sim
30,6000,800,sim,10+ anos,casa,ruim,2,1,1000,leste,sim,sim,3,não,autônomo,ensino médio,2500,10,não
30,3000,800,sim,10+ anos,casa,bom,5,1,3000,oeste,não,não,3,não,autônomo,ensino superior,2500,5,sim
35,4000,700,não,10+ anos,apartamento,bom,1,2,5000,norte,não,não,3,não,autônomo,ensino fundamental,2500,3,sim
45,3000,600,não,1-3 anos,casa,ruim,5,1,5000,norte,sim,sim,1,sim,autônomo,ensino médio,2500,10,sim
40,3000,800,não,10+ anos,apartamento,bom,1,2,3000,oeste,sim,não,0,sim,autônomo,ensino superior,2000,3,sim
30,5000,800,não,10+ anos,apartamento,ruim,1,1,5000,leste,sim,sim,2,sim,desempregado,ensino superior,2000,1,sim
25,6000,700,sim,10+ anos,casa,ruim,10,3,3000,norte,não,sim,2,sim,autônomo,ensino superior,2000,3,não
45,4000,700,não,10+ anos,casa,ruim,2,2,3000,oeste,sim,sim,1,sim,autônomo,ensino médio,1000,3,não
35,2000,600,não,5-10 anos,apartamento,bom,10,2,5000,norte,não,sim,0,sim,desempregado,ensino médio,2000,10,não
25,4000,700,não,5-10 anos,apartamento,bom,5,3,3000,leste,não,não,2,não,desempregado,ensino fundamental,2000,1,não
35,5000,750,não,3-5 anos,apartamento,ruim,5,3,3000,sul,não,sim,2,sim,autônomo,ensino superior,2500,3,sim
45,3000,600,sim,5-10 anos,apartamento,bom,10,3,1000,oeste,sim,não,1,não,desempregado,ensino fundamental,2500,3,não
45,6000,600,não,10+ anos,casa,ruim,2,3,3000,norte,sim,não,3,não,empregado,ensino superior,1500,10,sim
45,4000,700,sim,5-10 anos,casa,bom,5,1,3000,norte,não,sim,3,não,empregado,ensino médio,1500,10,não
30,6000,700,não,10+ anos,apartamento,bom,5,1,5000,norte,sim,não,3,não,empregado,ensino fundamental,1500,3,não
45,3000,750,não,5-10 anos,apartamento,ruim,5,3,1000,leste,sim,sim,3,não,desempregado,ensino médio,1500,10,sim
45,2000,650,não,3-5 anos,casa,ruim,5,1,3000,norte,sim,não,0,não,desempregado,ensino médio,2500,1,não
25,4000,750,não,10+ anos,apartamento,ruim,2,1,1000,leste,não,sim,3,não,autônomo,ensino médio,2500,1,não
25,6000,650,não,3-5 anos,apartamento,bom,10,1,5000,leste,não,sim,3,não,autônomo,ensino fundamental,2000,3,não
35,6000,700,sim,10+ anos,apartamento,ruim,10,1,1000,sul,sim,não,3,sim,desempregado,ensino médio,1000,1,sim
30,3000,650,sim,3-5 anos,apartamento,bom,5,3,3000,oeste,não,não,0,sim,empregado,ensino médio,1500,1,sim
25,2000,750,não,1-3 anos,casa,ruim,5,2,5000,sul,não,não,2,sim,desempregado,ensino fundamental,1500,1,sim
25,5000,650,não,3-5 anos,apartamento,bom,10,1,1000,sul,sim,sim,2,sim,autônomo,ensino fundamental,1500,3,não
40,4000,700,sim,3-5 anos,apartamento,ruim,10,2,5000,sul,não,não,0,sim,desempregado,ensino fundamental,1000,3,não
40,4000,650,não,1-3 anos,apartamento,ruim,10,3,5000,oeste,não,não,1,sim,autônomo,ensino médio,2500,3,não
40,3000,600,não,3-5 anos,casa,bom,5,1,5000,leste,não,sim,2,sim,empregado,ensino fundamental,1000,5,não
30,2000,600,não,10+ anos,apartamento,bom,5,1,1000,leste,não,sim,0,sim,autônomo,ensino fundamental,1500,1,não
40,5000,700,sim,5-10 anos,apartamento,ruim,1,2,1000,norte,não,sim,2,não,autônomo,ensino médio,2000,3,não
30,6000,750,sim,5-10 anos,casa,bom,1,2,1000,oeste,não,não,1,não,autônomo,ensino superior,2500,10,sim
45,6000,750,não,1-3 anos,casa,bom,1,2,5000,leste,sim,sim,1,não,desempregado,ensino fundamental,2500,3,não
30,6000,600,não,5-10 anos,casa,bom,2,1,5000,sul,não,sim,3,não,desempregado,ensino superior,1000,5,não
35,4000,700,não,3-5 anos,apartamento,bom,5,1,5000,leste,sim,não,1,sim,autônomo,ensino superior,2000,5,não
30,5000,800,sim,10+ anos,casa,ruim,1,2,3000,sul,sim,não,2,não,empregado,ensino médio,2500,10,não
45,5000,750,não,5-10 anos,apartamento,bom,2,3,1000,leste,sim,não,2,não,empregado,ensino médio,1000,5,não
35,2000,700,não,5-10 anos,casa,ruim,1,2,5000,sul,sim,não,0,não,empregado,ensino médio,2500,5,não
45,6000,750,sim,10+ anos,casa,bom,1,2,1000,sul,não,sim,3,não,desempregado,ensino superior,1000,10,não
40,6000,650,sim,10+ anos,casa,ruim,2,1,1000,oeste,não,não,3,sim,autônomo,ensino médio,1000,5,sim
30,3000,700,não,3-5 anos,apartamento,bom,10,1,1000,sul,não,sim,0,sim,desempregado,ensino superior,1000,3,não
35,4000,700,não,3-5 anos,apartamento,ruim,1,3,5000,sul,sim,sim,0,não,empregado,ensino superior,1000,5,sim
25,5000,600,sim,10+ anos,casa,ruim,2,2,3000,oeste,não,não,3,não,empregado,ensino médio,1000,10,não
35,3000,600,não,1-3 anos,casa,bom,10,3,5000,sul,não,não,2,sim,empregado,ensino superior,1000,10,não
40,2000,600,sim,10+ anos,apartamento,bom,10,2,5000,norte,sim,não,1,sim,desempregado,ensino médio,1000,5,sim
25,4000,650,não,1-3 anos,apartamento,bom,2,3,1000,oeste,não,sim,2,sim,empregado,ensino superior,2500,5,sim
25,3000,800,não,1-3 anos,casa,ruim,10,3,5000,leste,sim,não,2,sim,autônomo,ensino médio,2500,3,não
25,5000,750,não,3-5 anos,apartamento,ruim,1,1,5000,leste,não,sim,2,sim,empregado,ensino superior,1500,5,sim
40,4000,700,não,1-3 anos,apartamento,ruim,1,1,3000,sul,sim,não,2,sim,autônomo,ensino médio,1500,5,sim
25,6000,650,sim,1-3 anos,casa,ruim,10,1,1000,sul,sim,sim,3,não,desempregado,ensino fundamental,1500,3,não
30,2000,600,sim,3-5 anos,casa,bom,2,1,1000,sul,sim,não,0,não,desempregado,ensino médio,2500,10,sim
35,4000,800,não,10+ anos,apartamento,bom,1,1,3000,leste,sim,sim,0,sim,autônomo,ensino médio,2500,3,não
45,3000,750,sim,3-5 anos,apartamento,bom,10,3,3000,oeste,sim,sim,2,sim,autônomo,ensino médio,1500,10,não
35,4000,600,não,1-3 anos,casa,ruim,5,1,1000,sul,sim,sim,0,não,autônomo,ensino fundamental,1000,5,sim
25,2000,650,sim,5-10 anos,casa,bom,10,1,5000,sul,não,não,0,sim,empregado,ensino superior,1500,10,não
40,3000,800,não,3-5 anos,casa,bom,5,1,5000,leste,sim,não,1,sim,empregado,ensino superior,1500,5,não
25,5000,800,sim,1-3 anos,apartamento,ruim,5,2,5000,leste,sim,não,0,sim,desempregado,ensino fundamental,1000,3,não
40,4000,800,não,5-10 anos,casa,bom,2,3,5000,oeste,sim,não,0,sim,empregado,ensino superior,1500,5,não
25,6000,700,sim,5-10 anos,casa,ruim,10,1,1000,norte,sim,sim,1,sim,empregado,ensino superior,2000,3,não
30,6000,800,sim,3-5 anos,casa,bom,5,2,3000,leste,sim,não,1,sim,autônomo,ensino fundamental,2000,5,sim
35,3000,650,sim,3-5 anos,apartamento,ruim,1,1,5000,sul,sim,sim,3,sim,desempregado,ensino fundamental,1500,3,sim
45,5000,700,sim,10+ anos,casa,ruim,10,2,3000,oeste,sim,sim,0,não,empregado,ensino médio,2500,1,sim
35,5000,700,não,3-5 anos,casa,ruim,5,1,3000,norte,não,sim,3,não,desempregado,ensino superior,1500,5,não
45,6000,600,sim,3-5 anos,casa,ruim,10,2,5000,norte,sim,sim,3,sim,desempregado,ensino superior,2000,10,sim
35,6000,800,não,5-10 anos,apartamento,ruim,5,3,1000,norte,não,sim,2,sim,autônomo,ensino fundamental,1500,10,não
40,3000,800,sim,3-5 anos,casa,ruim,5,2,3000,norte,sim,não,2,não,autônomo,ensino fundamental,1000,1,sim
45,5000,750,sim,3-5 anos,apartamento,ruim,2,2,3000,oeste,sim,não,0,sim,autônomo,ensino superior,2000,10,não
25,4000,800,não,1-3 anos,apartamento,ruim,2,1,5000,leste,sim,não,3,sim,empregado,ensino médio,2000,10,sim
35,6000,700,sim,5-10 anos,casa,bom,5,3,1000,sul,não,sim,2,sim,empregado,ensino superior,2000,1,sim
35,3000,700,sim,3-5 anos,casa,bom,1,1,5000,leste,sim,sim,1,não,autônomo,ensino superior,1000,5,sim
35,2000,650,não,1-3 anos,casa,bom,5,1,3000,leste,não,sim,1,não,autônomo,ensino fundamental,1500,10,não
40,6000,700,não,3-5 anos,apartamento,bom,1,2,3000,oeste,sim,sim,1,sim,autônomo,ensino médio,1500,10,não
40,4000,650,sim,5-10 anos,apartamento,bom,10,3,1000,leste,sim,sim,0,sim,empregado,ensino médio,2000,1,sim
30,2000,800,não,1-3 anos,apartamento,bom,1,3,3000,norte,sim,sim,0,não,empregado,ensino médio,1500,5,não
30,2000,600,não,5-10 anos,casa,bom,1,2,5000,norte,não,sim,0,sim,empregado,ensino fundamental,1000,10,não
45,6000,650,não,10+ anos,casa,ruim,1,2,3000,leste,sim,sim,2,sim,autônomo,ensino médio,2000,5,sim
25,4000,600,não,1-3 anos,apartamento,bom,10,3,3000,leste,não,não,2,sim,empregado,ensino médio,2000,1,sim
30,6000,700,não,1-3 anos,casa,bom,5,1,5000,leste,não,não,2,sim,empregado,ensino médio,1000,5,não
40,2000,700,não,1-3 anos,casa,bom,2,2,3000,norte,sim,sim,3,não,autônomo,ensino fundamental,2500,3,sim
45,6000,800,sim,1-3 anos,casa,bom,2,1,3000,oeste,não,sim,2,não,autônomo,ensino médio,2000,1,sim
40,4000,600,não,3-5 anos,apartamento,bom,10,3,1000,leste,sim,não,1,sim,empregado,ensino fundamental,2000,1,não
25,5000,700,sim,3-5 anos,apartamento,bom,5,1,5000,oeste,não,sim,2,não,empregado,ensino superior,1500,3,sim
30,5000,600,sim,1-3 anos,apartamento,ruim,10,2,1000,leste,sim,sim,2,não,desempregado,ensino médio,2000,10,não
35,3000,800,sim,10+ anos,casa,bom,2,2,1000,leste,não,não,0,não,empregado,ensino superior,2000,5,sim
30,5000,800,sim,5-10 anos,apartamento,ruim,1,2,3000,sul,não,não,3,sim,desempregado,ensino superior,1000,1,sim
35,3000,600,sim,10+ anos,casa,bom,10,3,3000,oeste,sim,não,0,não,desempregado,ensino superior,2500,5,sim
25,4000,700,não,3-5 anos,casa,bom,1,1,1000,sul,sim,sim,0,não,empregado,ensino fundamental,1000,3,sim
30,3000,750,sim,1-3 anos,casa,ruim,10,1,3000,norte,sim,sim,0,não,autônomo,ensino fundamental,2000,1,não
30,4000,600,não,5-10 anos,casa,ruim,5,2,1000,oeste,sim,sim,1,não,desempregado,ensino médio,2000,5,sim
40,6000,750,sim,5-10 anos,apartamento,ruim,2,1,3000,sul,não,não,1,sim,desempregado,ensino fundamental,2000,3,sim
30,5000,650,sim,10+ anos,apartamento,bom,5,1,1000,norte,sim,não,3,sim,autônomo,ensino médio,2500,5,não
35,6000,750,sim,1-3 anos,apartamento,bom,10,2,5000,norte,sim,sim,0,não,empregado,ensino fundamental,2000,1,sim
30,4000,750,não,5-10 anos,apartamento,bom,10,2,3000,oeste,sim,sim,0,sim,empregado,ensino fundamental,1000,10,sim
30,3000,800,sim,1-3 anos,casa,bom,10,1,5000,oeste,não,não,2,não,empregado,ensino fundamental,2500,10,não
30,5000,800,sim,3-5 anos,apartamento,ruim,2,1,5000,sul,sim,sim,2,não,autônomo,ensino médio,2000,5,sim
45,3000,700,não,10+ anos,casa,bom,2,1,1000,sul,sim,não,3,sim,autônomo,ensino superior,2000,1,sim
45,6000,800,sim,3-5 anos,apartamento,ruim,2,3,3000,oeste,não,sim,0,sim,empregado,ensino superior,1000,1,não
45,3000,600,não,1-3 anos,apartamento,bom,10,1,3000,sul,sim,sim,3,sim,desempregado,ensino superior,2500,5,sim
35,6000,650,sim,3-5 anos,apartamento,ruim,10,1,5000,leste,sim,sim,0,sim,autônomo,ensino superior,2000,1,sim
45,5000,600,não,1-3 anos,casa,bom,10,2,3000,norte,não,sim,2,não,desempregado,ensino fundamental,1000,5,não
40,4000,750,não,10+ anos,apartamento,ruim,1,3,3000,oeste,não,não,3,não,empregado,ensino superior,2500,10,sim
25,3000,750,não,3-5 anos,casa,bom,1,1,5000,norte,não,sim,2,não,desempregado,ensino fundamental,1000,1,não
40,6000,650,não,1-3 anos,casa,bom,2,3,3000,oeste,sim,não,1,sim,autônomo,ensino fundamental,1500,3,sim
40,5000,700,sim,5-10 anos,casa,ruim,1,2,1000,norte,sim,sim,3,não,empregado,ensino fundamental,2000,3,não
40,4000,650,não,1-3 anos,apartamento,bom,2,1,1000,leste,não,sim,2,sim,empregado,ensino médio,2500,3,não
30,3000,600,sim,5-10 anos,apartamento,bom,5,2,3000,sul,sim,não,3,sim,autônomo,ensino fundamental,1000,10,não
40,5000,650,não,3-5 anos,apartamento,bom,5,3,5000,norte,sim,não,1,sim,desempregado,ensino fundamental,1000,5,sim
40,5000,750,sim,3-5 anos,casa,ruim,1,1,1000,leste,não,não,0,não,autônomo,ensino fundamental,1500,1,não
40,3000,650,não,10+ anos,casa,bom,1,2,1000,sul,não,sim,1,não,desempregado,ensino fundamental,2500,1,não
